
Processing printEntranceMomentumTest.C++...
EventNtuple v06_03_00
There are 15985 to go over. Printing momenta from trkseg and trksegmc and their differences.
Track Seg Momentum: 87.2361   TrackMC Seg Momentum: 87.3068  Resolution: -0.070694
Track Seg Momentum: 99.1784   TrackMC Seg Momentum: 99.1051  Resolution: 0.073288
Track Seg Momentum: 85.7761   TrackMC Seg Momentum: 85.6322  Resolution: 0.143852
Track Seg Momentum: 101.748   TrackMC Seg Momentum: 101.799  Resolution: -0.0507584
Track Seg Momentum: 99.1717   TrackMC Seg Momentum: 99.3121  Resolution: -0.140488
Track Seg Momentum: 101.431   TrackMC Seg Momentum: 101.324  Resolution: 0.107368
Track Seg Momentum: 96.7157   TrackMC Seg Momentum: 97.7096  Resolution: -0.993935
Track Seg Momentum: 85.8956   TrackMC Seg Momentum: 85.913  Resolution: -0.0174408
Track Seg Momentum: 91.7436   TrackMC Seg Momentum: 91.831  Resolution: -0.0874557
Track Seg Momentum: 91.0695   TrackMC Seg Momentum: 91.1398  Resolution: -0.0702438
Track Seg Momentum: 89.1492   TrackMC Seg Momentum: 88.3575  Resolution: 0.791771
Track Seg Momentum: 89.5633   TrackMC Seg Momentum: 89.3525  Resolution: 0.210762
Track Seg Momentum: 102.696   TrackMC Seg Momentum: 102.651  Resolution: 0.0446243
Track Seg Momentum: 86.5572   TrackMC Seg Momentum: 86.3342  Resolution: 0.222954
Track Seg Momentum: 93.7472   TrackMC Seg Momentum: 94.0087  Resolution: -0.261475
Track Seg Momentum: 101.146   TrackMC Seg Momentum: 101.222  Resolution: -0.0756149
Track Seg Momentum: 101.168   TrackMC Seg Momentum: 101.055  Resolution: 0.113289
Track Seg Momentum: 102.602   TrackMC Seg Momentum: 102.544  Resolution: 0.0579834
Track Seg Momentum: 85.2252   TrackMC Seg Momentum: 85.6019  Resolution: -0.376717
Track Seg Momentum: 86.7711   TrackMC Seg Momentum: 87.151  Resolution: -0.379852
Track Seg Momentum: 85.8939   TrackMC Seg Momentum: 85.6349  Resolution: 0.259018
Track Seg Momentum: 93.1999   TrackMC Seg Momentum: 93.4273  Resolution: -0.22747
Track Seg Momentum: 95.9852   TrackMC Seg Momentum: 99.5365  Resolution: -3.55125
Track Seg Momentum: 93.7355   TrackMC Seg Momentum: 93.6197  Resolution: 0.115822
Track Seg Momentum: 86.7207   TrackMC Seg Momentum: 86.5648  Resolution: 0.15596
Track Seg Momentum: 94.286   TrackMC Seg Momentum: 94.1519  Resolution: 0.134026
Track Seg Momentum: 102.208   TrackMC Seg Momentum: 102.208  Resolution: -0.000244141
Track Seg Momentum: 103.023   TrackMC Seg Momentum: 104.471  Resolution: -1.4474
Track Seg Momentum: 96.9006   TrackMC Seg Momentum: 96.4282  Resolution: 0.472473
Track Seg Momentum: 102.112   TrackMC Seg Momentum: 102.346  Resolution: -0.233955
Track Seg Momentum: 100.011   TrackMC Seg Momentum: 99.9044  Resolution: 0.106216
Track Seg Momentum: 100.023   TrackMC Seg Momentum: 100.373  Resolution: -0.349739
Track Seg Momentum: 88.1267   TrackMC Seg Momentum: 87.787  Resolution: 0.33976
Track Seg Momentum: 84.3014   TrackMC Seg Momentum: 84.5921  Resolution: -0.290695
Track Seg Momentum: 96.6671   TrackMC Seg Momentum: 96.6236  Resolution: 0.043457
Track Seg Momentum: 97.1966   TrackMC Seg Momentum: 97.5167  Resolution: -0.320045
Track Seg Momentum: 101.554   TrackMC Seg Momentum: 101.873  Resolution: -0.318665
Track Seg Momentum: 94.4814   TrackMC Seg Momentum: 94.5264  Resolution: -0.0449829
Track Seg Momentum: 87.0804   TrackMC Seg Momentum: 89.1137  Resolution: -2.03326
Track Seg Momentum: 87.1227   TrackMC Seg Momentum: 89.1137  Resolution: -1.99094
Track Seg Momentum: 82.8531   TrackMC Seg Momentum: 82.7116  Resolution: 0.141563
Track Seg Momentum: 99.7165   TrackMC Seg Momentum: 99.5834  Resolution: 0.133034
Track Seg Momentum: 98.1167   TrackMC Seg Momentum: 97.8907  Resolution: 0.225983
Track Seg Momentum: 89.568   TrackMC Seg Momentum: 89.7708  Resolution: -0.202797
Track Seg Momentum: 101.294   TrackMC Seg Momentum: 101.312  Resolution: -0.0176849
Track Seg Momentum: 92.656   TrackMC Seg Momentum: 91.9619  Resolution: 0.694023
Track Seg Momentum: 97.0488   TrackMC Seg Momentum: 97.0294  Resolution: 0.0193558
Track Seg Momentum: 97.627   TrackMC Seg Momentum: 97.002  Resolution: 0.625015
Track Seg Momentum: 95.0023   TrackMC Seg Momentum: 94.8367  Resolution: 0.165619
Track Seg Momentum: 85.5541   TrackMC Seg Momentum: 85.64  Resolution: -0.0859146
Track Seg Momentum: 96.1489   TrackMC Seg Momentum: 96.0663  Resolution: 0.0826035
Track Seg Momentum: 97.0706   TrackMC Seg Momentum: 97.6866  Resolution: -0.616013
Track Seg Momentum: 97.4388   TrackMC Seg Momentum: 97.0099  Resolution: 0.428802
Track Seg Momentum: 92.8275   TrackMC Seg Momentum: 92.9579  Resolution: -0.130379
Track Seg Momentum: 103.008   TrackMC Seg Momentum: 103.271  Resolution: -0.263336
Track Seg Momentum: 103.431   TrackMC Seg Momentum: 103.366  Resolution: 0.0650558
Track Seg Momentum: 95.6214   TrackMC Seg Momentum: 95.6249  Resolution: -0.0035553
Track Seg Momentum: 85.4827   TrackMC Seg Momentum: 87.0378  Resolution: -1.55518
Track Seg Momentum: 97.3796   TrackMC Seg Momentum: 97.4083  Resolution: -0.0287552
Track Seg Momentum: 88.4478   TrackMC Seg Momentum: 88.7948  Resolution: -0.347
Track Seg Momentum: 91.1624   TrackMC Seg Momentum: 91.319  Resolution: -0.156586
Track Seg Momentum: 88.5897   TrackMC Seg Momentum: 88.4849  Resolution: 0.104774
Track Seg Momentum: 95.3965   TrackMC Seg Momentum: 95.4479  Resolution: -0.051445
Track Seg Momentum: 94.5415   TrackMC Seg Momentum: 94.4546  Resolution: 0.0868835
Track Seg Momentum: 85.5103   TrackMC Seg Momentum: 85.563  Resolution: -0.052742
Track Seg Momentum: 94.3923   TrackMC Seg Momentum: 94.3184  Resolution: 0.0739517
Track Seg Momentum: 99.762   TrackMC Seg Momentum: 101.115  Resolution: -1.35344
Track Seg Momentum: 97.3843   TrackMC Seg Momentum: 97.4  Resolution: -0.0157928
Track Seg Momentum: 94.9739   TrackMC Seg Momentum: 94.9487  Resolution: 0.025177
Track Seg Momentum: 98.2765   TrackMC Seg Momentum: 98.2805  Resolution: -0.00402069
Track Seg Momentum: 94.8421   TrackMC Seg Momentum: 94.7441  Resolution: 0.0979614
Track Seg Momentum: 89.7419   TrackMC Seg Momentum: 89.7691  Resolution: -0.0271835
Track Seg Momentum: 88.6908   TrackMC Seg Momentum: 88.5416  Resolution: 0.149185
Track Seg Momentum: 96.2015   TrackMC Seg Momentum: 96.2169  Resolution: -0.0154419
Track Seg Momentum: 93.1218   TrackMC Seg Momentum: 92.5801  Resolution: 0.54174
Track Seg Momentum: 87.3212   TrackMC Seg Momentum: 87.6345  Resolution: -0.313301
Track Seg Momentum: 89.6175   TrackMC Seg Momentum: 89.5742  Resolution: 0.0433578
Track Seg Momentum: 102.241   TrackMC Seg Momentum: 102.491  Resolution: -0.24971
Track Seg Momentum: 97.394   TrackMC Seg Momentum: 98.18  Resolution: -0.786095
Track Seg Momentum: 102.145   TrackMC Seg Momentum: 102.057  Resolution: 0.0875778
Track Seg Momentum: 94.4748   TrackMC Seg Momentum: 94.6716  Resolution: -0.196785
Track Seg Momentum: 94.4098   TrackMC Seg Momentum: 94.677  Resolution: -0.267212
Track Seg Momentum: 78.7988   TrackMC Seg Momentum: 77.2166  Resolution: 1.58226
Track Seg Momentum: 99.2399   TrackMC Seg Momentum: 99.6651  Resolution: -0.425262
Track Seg Momentum: 80.4422   TrackMC Seg Momentum: 80.4104  Resolution: 0.0318069
Track Seg Momentum: 101.433   TrackMC Seg Momentum: 101.42  Resolution: 0.013649
Track Seg Momentum: 96.7605   TrackMC Seg Momentum: 96.652  Resolution: 0.10849
Track Seg Momentum: 96.8874   TrackMC Seg Momentum: 96.5979  Resolution: 0.289497
Track Seg Momentum: 103.264   TrackMC Seg Momentum: 102.746  Resolution: 0.517754
Track Seg Momentum: 100.351   TrackMC Seg Momentum: 100.019  Resolution: 0.332291
Track Seg Momentum: 85.3098   TrackMC Seg Momentum: 85.7965  Resolution: -0.486755
Track Seg Momentum: 100.788   TrackMC Seg Momentum: 100.685  Resolution: 0.10244
Track Seg Momentum: 87.6865   TrackMC Seg Momentum: 87.3647  Resolution: 0.321877
Track Seg Momentum: 91.4754   TrackMC Seg Momentum: 91.388  Resolution: 0.0874176
Track Seg Momentum: 85.2619   TrackMC Seg Momentum: 85.3903  Resolution: -0.128403
Track Seg Momentum: 97.3793   TrackMC Seg Momentum: 97.4035  Resolution: -0.0242004
Track Seg Momentum: 104.361   TrackMC Seg Momentum: 104.366  Resolution: -0.00593567
Track Seg Momentum: 102.064   TrackMC Seg Momentum: 102.214  Resolution: -0.150436
Track Seg Momentum: 101.322   TrackMC Seg Momentum: 101.832  Resolution: -0.51004
Track Seg Momentum: 81.9763   TrackMC Seg Momentum: 82.1833  Resolution: -0.206924
Track Seg Momentum: 86.4809   TrackMC Seg Momentum: 86.6902  Resolution: -0.209259
Track Seg Momentum: 83.69   TrackMC Seg Momentum: 97.7583  Resolution: -14.0683
Track Seg Momentum: 97.7695   TrackMC Seg Momentum: 97.782  Resolution: -0.0124969
Track Seg Momentum: 92.445   TrackMC Seg Momentum: 92.4075  Resolution: 0.0374756
Track Seg Momentum: 78.3174   TrackMC Seg Momentum: 78.1629  Resolution: 0.15451
Track Seg Momentum: 96.3722   TrackMC Seg Momentum: 96.6884  Resolution: -0.316139
Track Seg Momentum: 96.8504   TrackMC Seg Momentum: 96.8349  Resolution: 0.0155334
Track Seg Momentum: 80.3602   TrackMC Seg Momentum: 82.2593  Resolution: -1.89915
Track Seg Momentum: 97.6971   TrackMC Seg Momentum: 97.9653  Resolution: -0.268234
Track Seg Momentum: 97.1268   TrackMC Seg Momentum: 97.9653  Resolution: -0.838531
Track Seg Momentum: 99.5957   TrackMC Seg Momentum: 99.6243  Resolution: -0.0285873
Track Seg Momentum: 88.0907   TrackMC Seg Momentum: 88.7637  Resolution: -0.672935
Track Seg Momentum: 90.5931   TrackMC Seg Momentum: 90.7495  Resolution: -0.156464
Track Seg Momentum: 84.321   TrackMC Seg Momentum: 84.8591  Resolution: -0.538055
Track Seg Momentum: 94.3412   TrackMC Seg Momentum: 94.2244  Resolution: 0.116844
Track Seg Momentum: 88.8012   TrackMC Seg Momentum: 90.4386  Resolution: -1.63744
Track Seg Momentum: 96.8986   TrackMC Seg Momentum: 96.9412  Resolution: -0.0426102
Track Seg Momentum: 89.9435   TrackMC Seg Momentum: 90.2068  Resolution: -0.263306
Track Seg Momentum: 103.365   TrackMC Seg Momentum: 104.444  Resolution: -1.07816
Track Seg Momentum: 101.441   TrackMC Seg Momentum: 101.396  Resolution: 0.0447693
Track Seg Momentum: 89.821   TrackMC Seg Momentum: 89.6692  Resolution: 0.151817
Track Seg Momentum: 90.7145   TrackMC Seg Momentum: 90.8671  Resolution: -0.152573
Track Seg Momentum: 91.5667   TrackMC Seg Momentum: 91.9015  Resolution: -0.334763
Track Seg Momentum: 97.0758   TrackMC Seg Momentum: 96.7588  Resolution: 0.317062
Track Seg Momentum: 93.4078   TrackMC Seg Momentum: 93.9047  Resolution: -0.496964
Track Seg Momentum: 102.156   TrackMC Seg Momentum: 102.273  Resolution: -0.117386
Track Seg Momentum: 99.2233   TrackMC Seg Momentum: 99.5379  Resolution: -0.314644
Track Seg Momentum: 84.1013   TrackMC Seg Momentum: 84.0227  Resolution: 0.0786591
Track Seg Momentum: 101.487   TrackMC Seg Momentum: 101.36  Resolution: 0.126221
Track Seg Momentum: 90.1046   TrackMC Seg Momentum: 90.5441  Resolution: -0.439499
Track Seg Momentum: 97.5955   TrackMC Seg Momentum: 97.7019  Resolution: -0.106415
Track Seg Momentum: 92.2356   TrackMC Seg Momentum: 92.4288  Resolution: -0.193291
Track Seg Momentum: 101.388   TrackMC Seg Momentum: 101.331  Resolution: 0.0566864
Track Seg Momentum: 101.944   TrackMC Seg Momentum: 101.912  Resolution: 0.03228
Track Seg Momentum: 102.25   TrackMC Seg Momentum: 102.835  Resolution: -0.584312
Track Seg Momentum: 98.7753   TrackMC Seg Momentum: 98.6203  Resolution: 0.155052
Track Seg Momentum: 103.629   TrackMC Seg Momentum: 102.91  Resolution: 0.71817
Track Seg Momentum: 102.795   TrackMC Seg Momentum: 102.805  Resolution: -0.00938416
Track Seg Momentum: 98.7184   TrackMC Seg Momentum: 98.592  Resolution: 0.12635
Track Seg Momentum: 101.305   TrackMC Seg Momentum: 101.788  Resolution: -0.482735
Track Seg Momentum: 103.731   TrackMC Seg Momentum: 103.692  Resolution: 0.0385895
Track Seg Momentum: 97.1906   TrackMC Seg Momentum: 97.4007  Resolution: -0.210159
Track Seg Momentum: 99.6476   TrackMC Seg Momentum: 99.177  Resolution: 0.470688
Track Seg Momentum: 89.2332   TrackMC Seg Momentum: 89.0784  Resolution: 0.154808
Track Seg Momentum: 89.6958   TrackMC Seg Momentum: 89.6799  Resolution: 0.0158768
Track Seg Momentum: 100.738   TrackMC Seg Momentum: 100.984  Resolution: -0.246071
Track Seg Momentum: 88.7198   TrackMC Seg Momentum: 88.7044  Resolution: 0.0153732
Track Seg Momentum: 92.669   TrackMC Seg Momentum: 92.6487  Resolution: 0.02034
Track Seg Momentum: 86.0891   TrackMC Seg Momentum: 87.0587  Resolution: -0.969597
Track Seg Momentum: 102.787   TrackMC Seg Momentum: 102.789  Resolution: -0.00209045
Track Seg Momentum: 95.6745   TrackMC Seg Momentum: 95.6713  Resolution: 0.00325012
Track Seg Momentum: 97.2322   TrackMC Seg Momentum: 97.286  Resolution: -0.0538254
Track Seg Momentum: 100.828   TrackMC Seg Momentum: 100.777  Resolution: 0.0507736
Track Seg Momentum: 84.8143   TrackMC Seg Momentum: 92.1609  Resolution: -7.34655
Track Seg Momentum: 103.206   TrackMC Seg Momentum: 103.103  Resolution: 0.103172
Track Seg Momentum: 95.2045   TrackMC Seg Momentum: 95.2985  Resolution: -0.0939484
Track Seg Momentum: 102.052   TrackMC Seg Momentum: 102.031  Resolution: 0.0205765
Track Seg Momentum: 93.6553   TrackMC Seg Momentum: 92.8962  Resolution: 0.759109
Track Seg Momentum: 89.2528   TrackMC Seg Momentum: 89.3982  Resolution: -0.145378
Track Seg Momentum: 89.3292   TrackMC Seg Momentum: 89.5733  Resolution: -0.244118
Track Seg Momentum: 100.36   TrackMC Seg Momentum: 100.03  Resolution: 0.330437
Track Seg Momentum: 102.778   TrackMC Seg Momentum: 103.386  Resolution: -0.607643
Track Seg Momentum: 100.903   TrackMC Seg Momentum: 100.935  Resolution: -0.0326309
Track Seg Momentum: 101.874   TrackMC Seg Momentum: 101.839  Resolution: 0.0354233
Track Seg Momentum: 96.7667   TrackMC Seg Momentum: 96.9086  Resolution: -0.141846
Track Seg Momentum: 99.5804   TrackMC Seg Momentum: 99.5507  Resolution: 0.0297089
Track Seg Momentum: 81.7191   TrackMC Seg Momentum: 81.9383  Resolution: -0.219177
Track Seg Momentum: 98.1626   TrackMC Seg Momentum: 97.7849  Resolution: 0.377731
Track Seg Momentum: 95.5136   TrackMC Seg Momentum: 95.3909  Resolution: 0.122681
Track Seg Momentum: 87.7897   TrackMC Seg Momentum: 87.8424  Resolution: -0.052742
Track Seg Momentum: 87.7126   TrackMC Seg Momentum: 87.6427  Resolution: 0.0699539
Track Seg Momentum: 94.4869   TrackMC Seg Momentum: 94.5576  Resolution: -0.0707092
Track Seg Momentum: 104.317   TrackMC Seg Momentum: 103.981  Resolution: 0.336754
Track Seg Momentum: 90.789   TrackMC Seg Momentum: 90.6588  Resolution: 0.130211
Track Seg Momentum: 81.7047   TrackMC Seg Momentum: 81.8758  Resolution: -0.171066
Track Seg Momentum: 80.5995   TrackMC Seg Momentum: 80.4333  Resolution: 0.166206
Track Seg Momentum: 101.179   TrackMC Seg Momentum: 101.593  Resolution: -0.414261
Track Seg Momentum: 95.4699   TrackMC Seg Momentum: 96.2329  Resolution: -0.763
Track Seg Momentum: 79.8898   TrackMC Seg Momentum: 80.0077  Resolution: -0.117897
Track Seg Momentum: 83.8361   TrackMC Seg Momentum: 85.0572  Resolution: -1.22117
Track Seg Momentum: 86.7119   TrackMC Seg Momentum: 86.6637  Resolution: 0.0481567
Track Seg Momentum: 91.5801   TrackMC Seg Momentum: 92.077  Resolution: -0.496933
Track Seg Momentum: 91.9144   TrackMC Seg Momentum: 91.9276  Resolution: -0.0131989
Track Seg Momentum: 92.2402   TrackMC Seg Momentum: 92.147  Resolution: 0.0931702
Track Seg Momentum: 76.7723   TrackMC Seg Momentum: 76.435  Resolution: 0.337372
Track Seg Momentum: 97.0086   TrackMC Seg Momentum: 96.9201  Resolution: 0.0885391
Track Seg Momentum: 94.9898   TrackMC Seg Momentum: 94.9385  Resolution: 0.0513306
Track Seg Momentum: 94.5862   TrackMC Seg Momentum: 94.5313  Resolution: 0.0549622
Track Seg Momentum: 96.0654   TrackMC Seg Momentum: 96.0953  Resolution: -0.0299072
Track Seg Momentum: 95.8453   TrackMC Seg Momentum: 96.1574  Resolution: -0.312141
Track Seg Momentum: 75.3212   TrackMC Seg Momentum: 74.3738  Resolution: 0.947388
Track Seg Momentum: 96.5269   TrackMC Seg Momentum: 102.811  Resolution: -6.28422
Track Seg Momentum: 98.8699   TrackMC Seg Momentum: 98.8958  Resolution: -0.0258942
Track Seg Momentum: 100.807   TrackMC Seg Momentum: 101.363  Resolution: -0.555389
Track Seg Momentum: 102.082   TrackMC Seg Momentum: 101.995  Resolution: 0.0871048
Track Seg Momentum: 89.7733   TrackMC Seg Momentum: 90.0935  Resolution: -0.320198
Track Seg Momentum: 87.6603   TrackMC Seg Momentum: 87.4964  Resolution: 0.163902
Track Seg Momentum: 94.7458   TrackMC Seg Momentum: 93.8277  Resolution: 0.918068
Track Seg Momentum: 103.958   TrackMC Seg Momentum: 103.95  Resolution: 0.00875092
Track Seg Momentum: 87.8057   TrackMC Seg Momentum: 88.087  Resolution: -0.281288
Track Seg Momentum: 92.7437   TrackMC Seg Momentum: 93.0585  Resolution: -0.314781
Track Seg Momentum: 99.6288   TrackMC Seg Momentum: 99.5297  Resolution: 0.0991669
Track Seg Momentum: 76.2377   TrackMC Seg Momentum: 76.3734  Resolution: -0.135635
Track Seg Momentum: 102.949   TrackMC Seg Momentum: 102.787  Resolution: 0.161629
Track Seg Momentum: 95.0003   TrackMC Seg Momentum: 94.9212  Resolution: 0.0791397
Track Seg Momentum: 99.9643   TrackMC Seg Momentum: 100.886  Resolution: -0.9217
Track Seg Momentum: 99.0564   TrackMC Seg Momentum: 98.9754  Resolution: 0.0810623
Track Seg Momentum: 88.1106   TrackMC Seg Momentum: 88.0953  Resolution: 0.0153198
Track Seg Momentum: 90.4411   TrackMC Seg Momentum: 90.668  Resolution: -0.226845
Track Seg Momentum: 94.5189   TrackMC Seg Momentum: 94.4321  Resolution: 0.0867691
Track Seg Momentum: 92.4039   TrackMC Seg Momentum: 98.201  Resolution: -5.79709
Track Seg Momentum: 97.5156   TrackMC Seg Momentum: 97.4289  Resolution: 0.086647
Track Seg Momentum: 95.6996   TrackMC Seg Momentum: 95.3507  Resolution: 0.348923
Track Seg Momentum: 98.6559   TrackMC Seg Momentum: 100.482  Resolution: -1.8258
Track Seg Momentum: 103.221   TrackMC Seg Momentum: 103.606  Resolution: -0.385765
Track Seg Momentum: 92.5135   TrackMC Seg Momentum: 92.4746  Resolution: 0.0388107
Track Seg Momentum: 78.0895   TrackMC Seg Momentum: 78.1004  Resolution: -0.0109253
Track Seg Momentum: 97.7417   TrackMC Seg Momentum: 97.3966  Resolution: 0.3451
Track Seg Momentum: 88.1339   TrackMC Seg Momentum: 97.568  Resolution: -9.43409
Track Seg Momentum: 102.002   TrackMC Seg Momentum: 101.79  Resolution: 0.211945
Track Seg Momentum: 79.8503   TrackMC Seg Momentum: 79.858  Resolution: -0.00767517
Track Seg Momentum: 83.6685   TrackMC Seg Momentum: 82.9198  Resolution: 0.748688
Track Seg Momentum: 89.0402   TrackMC Seg Momentum: 88.9817  Resolution: 0.058548
Track Seg Momentum: 103.541   TrackMC Seg Momentum: 103.801  Resolution: -0.26046
Track Seg Momentum: 103.654   TrackMC Seg Momentum: 103.629  Resolution: 0.0243301
Track Seg Momentum: 101.308   TrackMC Seg Momentum: 101.41  Resolution: -0.102287
Track Seg Momentum: 92.1494   TrackMC Seg Momentum: 91.9232  Resolution: 0.226189
Track Seg Momentum: 84.264   TrackMC Seg Momentum: 84.2114  Resolution: 0.0526581
Track Seg Momentum: 94.7504   TrackMC Seg Momentum: 94.6784  Resolution: 0.0719147
Track Seg Momentum: 98.8619   TrackMC Seg Momentum: 98.5398  Resolution: 0.322105
Track Seg Momentum: 99.7506   TrackMC Seg Momentum: 100.147  Resolution: -0.396858
Track Seg Momentum: 92.7073   TrackMC Seg Momentum: 92.9077  Resolution: -0.200363
Track Seg Momentum: 97.3927   TrackMC Seg Momentum: 97.4987  Resolution: -0.105942
Track Seg Momentum: 98.3932   TrackMC Seg Momentum: 98.499  Resolution: -0.105804
Track Seg Momentum: 93.936   TrackMC Seg Momentum: 94.258  Resolution: -0.322037
Track Seg Momentum: 80.6469   TrackMC Seg Momentum: 80.4557  Resolution: 0.191208
Track Seg Momentum: 88.4871   TrackMC Seg Momentum: 88.5372  Resolution: -0.0501022
Track Seg Momentum: 83.955   TrackMC Seg Momentum: 83.3862  Resolution: 0.56884
Track Seg Momentum: 92.4928   TrackMC Seg Momentum: 93.8358  Resolution: -1.34299
Track Seg Momentum: 89.4508   TrackMC Seg Momentum: 89.3095  Resolution: 0.141357
Track Seg Momentum: 97.6645   TrackMC Seg Momentum: 98.563  Resolution: -0.89846
Track Seg Momentum: 102.752   TrackMC Seg Momentum: 102.816  Resolution: -0.0641403
Track Seg Momentum: 97.6829   TrackMC Seg Momentum: 97.7215  Resolution: -0.038681
Track Seg Momentum: 102.517   TrackMC Seg Momentum: 102.628  Resolution: -0.111397
Track Seg Momentum: 99.9308   TrackMC Seg Momentum: 99.8849  Resolution: 0.0459671
Track Seg Momentum: 85.6081   TrackMC Seg Momentum: 85.444  Resolution: 0.164078
Track Seg Momentum: 101.528   TrackMC Seg Momentum: 101.507  Resolution: 0.021492
Track Seg Momentum: 96.0212   TrackMC Seg Momentum: 96.0486  Resolution: -0.0274353
Track Seg Momentum: 102.895   TrackMC Seg Momentum: 103.049  Resolution: -0.153709
Track Seg Momentum: 96.9694   TrackMC Seg Momentum: 97.1945  Resolution: -0.225136
Track Seg Momentum: 87.9078   TrackMC Seg Momentum: 88.1185  Resolution: -0.210663
Track Seg Momentum: 103.159   TrackMC Seg Momentum: 103.172  Resolution: -0.0135422
Track Seg Momentum: 96.2679   TrackMC Seg Momentum: 96.2449  Resolution: 0.0229645
Track Seg Momentum: 99.6761   TrackMC Seg Momentum: 99.6962  Resolution: -0.0200043
Track Seg Momentum: 86.8009   TrackMC Seg Momentum: 87.1428  Resolution: -0.341873
Track Seg Momentum: 96.8135   TrackMC Seg Momentum: 96.7275  Resolution: 0.0859375
Track Seg Momentum: 82.8558   TrackMC Seg Momentum: 82.656  Resolution: 0.199867
Track Seg Momentum: 86.5597   TrackMC Seg Momentum: 85.9929  Resolution: 0.56678
Track Seg Momentum: 83.3684   TrackMC Seg Momentum: 83.1772  Resolution: 0.191139
Track Seg Momentum: 92.0657   TrackMC Seg Momentum: 92.3791  Resolution: -0.31337
Track Seg Momentum: 93.6756   TrackMC Seg Momentum: 93.4632  Resolution: 0.212395
Track Seg Momentum: 84.1184   TrackMC Seg Momentum: 83.5915  Resolution: 0.526939
Track Seg Momentum: 89.3881   TrackMC Seg Momentum: 89.7566  Resolution: -0.368462
Track Seg Momentum: 90.2854   TrackMC Seg Momentum: 90.1797  Resolution: 0.105713
Track Seg Momentum: 98.725   TrackMC Seg Momentum: 99.1354  Resolution: -0.410378
Track Seg Momentum: 97.5683   TrackMC Seg Momentum: 97.5968  Resolution: -0.028511
Track Seg Momentum: 86.5236   TrackMC Seg Momentum: 86.379  Resolution: 0.144585
Track Seg Momentum: 86.8232   TrackMC Seg Momentum: 86.6806  Resolution: 0.14267
Track Seg Momentum: 91.4814   TrackMC Seg Momentum: 91.8263  Resolution: -0.344841
Track Seg Momentum: 93.1803   TrackMC Seg Momentum: 92.9466  Resolution: 0.233696
Track Seg Momentum: 98.6113   TrackMC Seg Momentum: 97.8762  Resolution: 0.7351
Track Seg Momentum: 83.4022   TrackMC Seg Momentum: 83.357  Resolution: 0.0452271
Track Seg Momentum: 102.386   TrackMC Seg Momentum: 102.182  Resolution: 0.204445
Track Seg Momentum: 89.4316   TrackMC Seg Momentum: 89.5386  Resolution: -0.106987
Track Seg Momentum: 97.5051   TrackMC Seg Momentum: 97.7833  Resolution: -0.278214
Track Seg Momentum: 101.325   TrackMC Seg Momentum: 101.382  Resolution: -0.0577469
Track Seg Momentum: 96.5963   TrackMC Seg Momentum: 95.9385  Resolution: 0.657761
Track Seg Momentum: 102.36   TrackMC Seg Momentum: 102.703  Resolution: -0.342308
Track Seg Momentum: 85.4797   TrackMC Seg Momentum: 85.2445  Resolution: 0.235252
Track Seg Momentum: 83.8898   TrackMC Seg Momentum: 83.6593  Resolution: 0.230461
Track Seg Momentum: 100.032   TrackMC Seg Momentum: 99.9621  Resolution: 0.0698624
Track Seg Momentum: 98.3699   TrackMC Seg Momentum: 98.2068  Resolution: 0.163147
Track Seg Momentum: 97.4147   TrackMC Seg Momentum: 97.7892  Resolution: -0.374489
Track Seg Momentum: 79.6414   TrackMC Seg Momentum: 79.5605  Resolution: 0.0809326
Track Seg Momentum: 86.8933   TrackMC Seg Momentum: 87.0804  Resolution: -0.187119
Track Seg Momentum: 96.7396   TrackMC Seg Momentum: 96.9248  Resolution: -0.185219
Track Seg Momentum: 93.8118   TrackMC Seg Momentum: 93.6836  Resolution: 0.128151
Track Seg Momentum: 82.6178   TrackMC Seg Momentum: 82.6378  Resolution: -0.0200043
Track Seg Momentum: 101.866   TrackMC Seg Momentum: 101.986  Resolution: -0.120049
Track Seg Momentum: 83.7638   TrackMC Seg Momentum: 83.6377  Resolution: 0.126053
Track Seg Momentum: 99.7839   TrackMC Seg Momentum: 99.9786  Resolution: -0.194695
Track Seg Momentum: 96.0972   TrackMC Seg Momentum: 96.4717  Resolution: -0.37455
Track Seg Momentum: 82.4729   TrackMC Seg Momentum: 82.5901  Resolution: -0.11718
Track Seg Momentum: 86.5474   TrackMC Seg Momentum: 86.8112  Resolution: -0.263802
Track Seg Momentum: 90.0849   TrackMC Seg Momentum: 89.8071  Resolution: 0.277832
Track Seg Momentum: 100.582   TrackMC Seg Momentum: 100.572  Resolution: 0.0102386
Track Seg Momentum: 86.5295   TrackMC Seg Momentum: 86.7225  Resolution: -0.192917
Track Seg Momentum: 96.4526   TrackMC Seg Momentum: 97.4827  Resolution: -1.03008
Track Seg Momentum: 96.3115   TrackMC Seg Momentum: 96.1008  Resolution: 0.210686
Track Seg Momentum: 94.6039   TrackMC Seg Momentum: 95.1541  Resolution: -0.55027
Track Seg Momentum: 93.3534   TrackMC Seg Momentum: 93.3288  Resolution: 0.0246277
Track Seg Momentum: 83.2645   TrackMC Seg Momentum: 83.2533  Resolution: 0.0111618
Track Seg Momentum: 87.8027   TrackMC Seg Momentum: 87.7078  Resolution: 0.094986
Track Seg Momentum: 93.9466   TrackMC Seg Momentum: 93.7002  Resolution: 0.246399
Track Seg Momentum: 101.443   TrackMC Seg Momentum: 102.096  Resolution: -0.653488
